|       t |         S |         I |         R |
|    54.1 |       300 |   14.2857 |   85.7143 |
|    54.2 |       300 |   14.2857 |   85.7143 |
|    54.3 |       300 |   14.2857 |   85.7143 |
|    54.4 |       300 |   14.2857 |   85.7143 |
|    54.5 |       300 |   14.2857 |   85.7143 |
|    54.6 |       300 |   14.2857 |   85.7143 |
|    54.7 |       300 |   14.2857 |   85.7143 |
|    54.8 |       300 |   14.2857 |   85.7143 |
|    54.9 |       300 |   14.2857 |   85.7143 |
|      55 |       300 |   14.2857 |   85.7143 |
|    55.1 |       300 |   14.2857 |   85.7143 |
|    55.2 |       300 |   14.2857 |   85.7143 |
|    55.3 |       300 |   14.2857 |   85.7143 |
|    55.4 |       300 |   14.2857 |   85.7143 |
|    55.5 |       300 |   14.2857 |   85.7143 |
|    55.6 |       300 |   14.2857 |   85.7143 |
|    55.7 |       300 |   14.2857 |   85.7143 |
|    55.8 |       300 |   14.2857 |   85.7143 |
|    55.9 |       300 |   14.2857 |   85.7143 |
|      56 |       300 |   14.2857 |   85.7143 |
|    56.1 |       300 |   14.2857 |   85.7143 |
|    56.2 |       300 |   14.2857 |   85.7143 |
|    56.3 |       300 |   14.2857 |   85.7143 |
|    56.4 |       300 |   14.2857 |   85.7143 |
|    56.5 |       300 |   14.2857 |   85.7143 |
|    56.6 |       300 |   14.2857 |   85.7143 |
|    56.7 |       300 |   14.2857 |   85.7143 |
|    56.8 |       300 |   14.2857 |   85.7143 |
|    56.9 |       300 |   14.2857 |   85.7143 |
|      57 |       300 |   14.2857 |   85.7143 |
|    57.1 |       300 |   14.2857 |   85.7143 |
|    57.2 |       300 |   14.2857 |   85.7143 |
|    57.3 |       300 |   14.2857 |   85.7143 |
|    57.4 |       300 |   14.2857 |   85.7143 |
|    57.5 |       300 |   14.2857 |   85.7143 |
|    57.6 |       300 |   14.2857 |   85.7143 |
|    57.7 |       300 |   14.2857 |   85.7143 |
|    57.8 |       300 |   14.2857 |   85.7143 |
|    57.9 |       300 |   14.2857 |   85.7143 |
|      58 |       300 |   14.2857 |   85.7143 |
|    58.1 |       300 |   14.2857 |   85.7143 |
|    58.2 |       300 |   14.2857 |   85.7143 |
|    58.3 |       300 |   14.2857 |   85.7143 |
|    58.4 |       300 |   14.2857 |   85.7143 |
|    58.5 |       300 |   14.2857 |   85.7143 |
|    58.6 |       300 |   14.2857 |   85.7143 |
|    58.7 |       300 |   14.2857 |   85.7143 |
|    58.8 |       300 |   14.2857 |   85.7143 |
|    58.9 |       300 |   14.2857 |   85.7143 |
|      59 |       300 |   14.2857 |   85.7143 |
|    59.1 |       300 |   14.2857 |   85.7143 |
|    59.2 |       300 |   14.2857 |   85.7143 |
|    59.3 |       300 |   14.2857 |   85.7143 |
|    59.4 |       300 |   14.2857 |   85.7143 |
|    59.5 |       300 |   14.2857 |   85.7143 |
|    59.6 |       300 |   14.2857 |   85.7143 |
|    59.7 |       300 |   14.2857 |   85.7143 |
|    59.8 |       300 |   14.2857 |   85.7143 |
|    59.9 |       300 |   14.2857 |   85.7143 |
|      60 |       300 |   14.2857 |   85.7143 |
|    60.1 |       300 |   14.2857 |   85.7143 |
|    60.2 |       300 |   14.2857 |   85.7143 |
|    60.3 |       300 |   14.2857 |   85.7143 |
|    60.4 |       300 |   14.2857 |   85.7143 |
|    60.5 |       300 |   14.2857 |   85.7143 |
|    60.6 |       300 |   14.2857 |   85.7143 |
|    60.7 |       300 |   14.2857 |   85.7143 |
|    60.8 |       300 |   14.2857 |   85.7143 |
|    60.9 |       300 |   14.2857 |   85.7143 |
|      61 |       300 |   14.2857 |   85.7143 |
|    61.1 |       300 |   14.2857 |   85.7143 |
|    61.2 |       300 |   14.2857 |   85.7143 |
|    61.3 |       300 |   14.2857 |   85.7143 |
|    61.4 |       300 |   14.2857 |   85.7143 |
|    61.5 |       300 |   14.2857 |   85.7143 |
|    61.6 |       300 |   14.2857 |   85.7143 |
|    61.7 |       300 |   14.2857 |   85.7143 |
|    61.8 |       300 |   14.2857 |   85.7143 |
|    61.9 |       300 |   14.2857 |   85.7143 |
|      62 |       300 |   14.2857 |   85.7143 |
|    62.1 |       300 |   14.2857 |   85.7143 |
|    62.2 |       300 |   14.2857 |   85.7143 |
|    62.3 |       300 |   14.2857 |   85.7143 |
|    62.4 |       300 |   14.2857 |   85.7143 |
|    62.5 |       300 |   14.2857 |   85.7143 |
|    62.6 |       300 |   14.2857 |   85.7143 |
|    62.7 |       300 |   14.2857 |   85.7143 |
|    62.8 |       300 |   14.2857 |   85.7143 |
|    62.9 |       300 |   14.2857 |   85.7143 |
|      63 |       300 |   14.2857 |   85.7143 |
|    63.1 |       300 |   14.2857 |   85.7143 |
|    63.2 |       300 |   14.2857 |   85.7143 |
|    63.3 |       300 |   14.2857 |   85.7143 |
|    63.4 |       300 |   14.2857 |   85.7143 |
|    63.5 |       300 |   14.2857 |   85.7143 |
|    63.6 |       300 |   14.2857 |   85.7143 |
|    63.7 |       300 |   14.2857 |   85.7143 |
|    63.8 |       300 |   14.2857 |   85.7143 |
|    63.9 |       300 |   14.2857 |   85.7143 |
|      64 |       300 |   14.2857 |   85.7143 |
|    64.1 |       300 |   14.2857 |   85.7143 |
|    64.2 |       300 |   14.2857 |   85.7143 |
|    64.3 |       300 |   14.2857 |   85.7143 |
|    64.4 |       300 |   14.2857 |   85.7143 |
|    64.5 |       300 |   14.2857 |   85.7143 |
|    64.6 |       300 |   14.2857 |   85.7143 |
|    64.7 |       300 |   14.2857 |   85.7143 |
|    64.8 |       300 |   14.2857 |   85.7143 |
|    64.9 |       300 |   14.2857 |   85.7143 |
|      65 |       300 |   14.2857 |   85.7143 |
|    65.1 |       300 |   14.2857 |   85.7143 |
|    65.2 |       300 |   14.2857 |   85.7143 |
|    65.3 |       300 |   14.2857 |   85.7143 |
|    65.4 |       300 |   14.2857 |   85.7143 |
|    65.5 |       300 |   14.2857 |   85.7143 |
|    65.6 |       300 |   14.2857 |   85.7143 |
|    65.7 |       300 |   14.2857 |   85.7143 |
|    65.8 |       300 |   14.2857 |   85.7143 |
|    65.9 |       300 |   14.2857 |   85.7143 |
|      66 |       300 |   14.2857 |   85.7143 |
|    66.1 |       300 |   14.2857 |   85.7143 |
|    66.2 |       300 |   14.2857 |   85.7143 |
|    66.3 |       300 |   14.2857 |   85.7143 |
|    66.4 |       300 |   14.2857 |   85.7143 |
|    66.5 |       300 |   14.2857 |   85.7143 |
|    66.6 |       300 |   14.2857 |   85.7143 |
|    66.7 |       300 |   14.2857 |   85.7143 |
|    66.8 |       300 |   14.2857 |   85.7143 |
|    66.9 |       300 |   14.2857 |   85.7143 |
|      67 |       300 |   14.2857 |   85.7143 |
|    67.1 |       300 |   14.2857 |   85.7143 |
|    67.2 |       300 |   14.2857 |   85.7143 |
|    67.3 |       300 |   14.2857 |   85.7143 |
|    67.4 |       300 |   14.2857 |   85.7143 |
|    67.5 |       300 |   14.2857 |   85.7143 |
|    67.6 |       300 |   14.2857 |   85.7143 |
|    67.7 |       300 |   14.2857 |   85.7143 |
|    67.8 |       300 |   14.2857 |   85.7143 |
|    67.9 |       300 |   14.2857 |   85.7143 |
|      68 |       300 |   14.2857 |   85.7143 |
|    68.1 |       300 |   14.2857 |   85.7143 |
|    68.2 |       300 |   14.2857 |   85.7143 |
|    68.3 |       300 |   14.2857 |   85.7143 |
|    68.4 |       300 |   14.2857 |   85.7143 |
|    68.5 |       300 |   14.2857 |   85.7143 |
|    68.6 |       300 |   14.2857 |   85.7143 |
|    68.7 |       300 |   14.2857 |   85.7143 |
|    68.8 |       300 |   14.2857 |   85.7143 |
|    68.9 |       300 |   14.2857 |   85.7143 |
|      69 |       300 |   14.2857 |   85.7143 |
|    69.1 |       300 |   14.2857 |   85.7143 |
|    69.2 |       300 |   14.2857 |   85.7143 |
|    69.3 |       300 |   14.2857 |   85.7143 |
|    69.4 |       300 |   14.2857 |   85.7143 |
|    69.5 |       300 |   14.2857 |   85.7143 |
|    69.6 |       300 |   14.2857 |   85.7143 |
|    69.7 |       300 |   14.2857 |   85.7143 |
|    69.8 |       300 |   14.2857 |   85.7143 |
|    69.9 |       300 |   14.2857 |   85.7143 |
|      70 |       300 |   14.2857 |   85.7143 |
|    70.1 |       300 |   14.2857 |   85.7143 |
|    70.2 |       300 |   14.2857 |   85.7143 |
|    70.3 |       300 |   14.2857 |   85.7143 |
|    70.4 |       300 |   14.2857 |   85.7143 |
|    70.5 |       300 |   14.2857 |   85.7143 |
|    70.6 |       300 |   14.2857 |   85.7143 |
|    70.7 |       300 |   14.2857 |   85.7143 |
|    70.8 |       300 |   14.2857 |   85.7143 |
|    70.9 |       300 |   14.2857 |   85.7143 |
|      71 |       300 |   14.2857 |   85.7143 |
|    71.1 |       300 |   14.2857 |   85.7143 |
|    71.2 |       300 |   14.2857 |   85.7143 |
|    71.3 |       300 |   14.2857 |   85.7143 |
|    71.4 |       300 |   14.2857 |   85.7143 |
|    71.5 |       300 |   14.2857 |   85.7143 |
|    71.6 |       300 |   14.2857 |   85.7143 |
|    71.7 |       300 |   14.2857 |   85.7143 |
|    71.8 |       300 |   14.2857 |   85.7143 |
|    71.9 |       300 |   14.2857 |   85.7143 |
|      72 |       300 |   14.2857 |   85.7143 |
|    72.1 |       300 |   14.2857 |   85.7143 |
|    72.2 |       300 |   14.2857 |   85.7143 |
|    72.3 |       300 |   14.2857 |   85.7143 |
|    72.4 |       300 |   14.2857 |   85.7143 |
|    72.5 |       300 |   14.2857 |   85.7143 |
|    72.6 |       300 |   14.2857 |   85.7143 |
|    72.7 |       300 |   14.2857 |   85.7143 |
|    72.8 |       300 |   14.2857 |   85.7143 |
|    72.9 |       300 |   14.2857 |   85.7143 |
|      73 |       300 |   14.2857 |   85.7143 |
|    73.1 |       300 |   14.2857 |   85.7143 |
|    73.2 |       300 |   14.2857 |   85.7143 |
|    73.3 |       300 |   14.2857 |   85.7143 |
|    73.4 |       300 |   14.2857 |   85.7143 |
|    73.5 |       300 |   14.2857 |   85.7143 |
|    73.6 |       300 |   14.2857 |   85.7143 |
|    73.7 |       300 |   14.2857 |   85.7143 |
|    73.8 |       300 |   14.2857 |   85.7143 |
|    73.9 |       300 |   14.2857 |   85.7143 |
|      74 |       300 |   14.2857 |   85.7143 |
|    74.1 |       300 |   14.2857 |   85.7143 |
|    74.2 |       300 |   14.2857 |   85.7143 |
|    74.3 |       300 |   14.2857 |   85.7143 |
|    74.4 |       300 |   14.2857 |   85.7143 |
|    74.5 |       300 |   14.2857 |   85.7143 |
|    74.6 |       300 |   14.2857 |   85.7143 |
|    74.7 |       300 |   14.2857 |   85.7143 |
|    74.8 |       300 |   14.2857 |   85.7143 |
|    74.9 |       300 |   14.2857 |   85.7143 |
|      75 |       300 |   14.2857 |   85.7143 |
|    75.1 |       300 |   14.2857 |   85.7143 |
|    75.2 |       300 |   14.2857 |   85.7143 |
|    75.3 |       300 |   14.2857 |   85.7143 |
|    75.4 |       300 |   14.2857 |   85.7143 |
|    75.5 |       300 |   14.2857 |   85.7143 |
|    75.6 |       300 |   14.2857 |   85.7143 |
|    75.7 |       300 |   14.2857 |   85.7143 |
|    75.8 |       300 |   14.2857 |   85.7143 |
|    75.9 |       300 |   14.2857 |   85.7143 |
|      76 |       300 |   14.2857 |   85.7143 |
|    76.1 |       300 |   14.2857 |   85.7143 |
|    76.2 |       300 |   14.2857 |   85.7143 |
|    76.3 |       300 |   14.2857 |   85.7143 |
|    76.4 |       300 |   14.2857 |   85.7143 |
|    76.5 |       300 |   14.2857 |   85.7143 |
|    76.6 |       300 |   14.2857 |   85.7143 |
|    76.7 |       300 |   14.2857 |   85.7143 |
|    76.8 |       300 |   14.2857 |   85.7143 |
|    76.9 |       300 |   14.2857 |   85.7143 |
|      77 |       300 |   14.2857 |   85.7143 |
|    77.1 |       300 |   14.2857 |   85.7143 |
|    77.2 |       300 |   14.2857 |   85.7143 |
|    77.3 |       300 |   14.2857 |   85.7143 |
|    77.4 |       300 |   14.2857 |   85.7143 |
|    77.5 |       300 |   14.2857 |   85.7143 |
|    77.6 |       300 |   14.2857 |   85.7143 |
|    77.7 |       300 |   14.2857 |   85.7143 |
|    77.8 |       300 |   14.2857 |   85.7143 |
|    77.9 |       300 |   14.2857 |   85.7143 |
|      78 |       300 |   14.2857 |   85.7143 |
|    78.1 |       300 |   14.2857 |   85.7143 |
|    78.2 |       300 |   14.2857 |   85.7143 |
|    78.3 |       300 |   14.2857 |   85.7143 |
|    78.4 |       300 |   14.2857 |   85.7143 |
|    78.5 |       300 |   14.2857 |   85.7143 |
|    78.6 |       300 |   14.2857 |   85.7143 |
|    78.7 |       300 |   14.2857 |   85.7143 |
|    78.8 |       300 |   14.2857 |   85.7143 |
|    78.9 |       300 |   14.2857 |   85.7143 |
|      79 |       300 |   14.2857 |   85.7143 |
|    79.1 |       300 |   14.2857 |   85.7143 |
|    79.2 |       300 |   14.2857 |   85.7143 |
|    79.3 |       300 |   14.2857 |   85.7143 |
|    79.4 |       300 |   14.2857 |   85.7143 |
|    79.5 |       300 |   14.2857 |   85.7143 |
|    79.6 |       300 |   14.2857 |   85.7143 |
|    79.7 |       300 |   14.2857 |   85.7143 |
|    79.8 |       300 |   14.2857 |   85.7143 |
|    79.9 |       300 |   14.2857 |   85.7143 |
|      80 |       300 |   14.2857 |   85.7143 |
|    80.1 |       300 |   14.2857 |   85.7143 |
|    80.2 |       300 |   14.2857 |   85.7143 |
|    80.3 |       300 |   14.2857 |   85.7143 |
|    80.4 |       300 |   14.2857 |   85.7143 |
|    80.5 |       300 |   14.2857 |   85.7143 |
|    80.6 |       300 |   14.2857 |   85.7143 |
|    80.7 |       300 |   14.2857 |   85.7143 |
|    80.8 |       300 |   14.2857 |   85.7143 |
|    80.9 |       300 |   14.2857 |   85.7143 |
|      81 |       300 |   14.2857 |   85.7143 |
|    81.1 |       300 |   14.2857 |   85.7143 |
|    81.2 |       300 |   14.2857 |   85.7143 |
|    81.3 |       300 |   14.2857 |   85.7143 |
|    81.4 |       300 |   14.2857 |   85.7143 |
|    81.5 |       300 |   14.2857 |   85.7143 |
|    81.6 |       300 |   14.2857 |   85.7143 |
|    81.7 |       300 |   14.2857 |   85.7143 |
|    81.8 |       300 |   14.2857 |   85.7143 |
|    81.9 |       300 |   14.2857 |   85.7143 |
|      82 |       300 |   14.2857 |   85.7143 |
|    82.1 |       300 |   14.2857 |   85.7143 |
|    82.2 |       300 |   14.2857 |   85.7143 |
|    82.3 |       300 |   14.2857 |   85.7143 |
|    82.4 |       300 |   14.2857 |   85.7143 |
|    82.5 |       300 |   14.2857 |   85.7143 |
|    82.6 |       300 |   14.2857 |   85.7143 |
|    82.7 |       300 |   14.2857 |   85.7143 |
|    82.8 |       300 |   14.2857 |   85.7143 |
|    82.9 |       300 |   14.2857 |   85.7143 |
|      83 |       300 |   14.2857 |   85.7143 |
|    83.1 |       300 |   14.2857 |   85.7143 |
|    83.2 |       300 |   14.2857 |   85.7143 |
|    83.3 |       300 |   14.2857 |   85.7143 |
|    83.4 |       300 |   14.2857 |   85.7143 |
|    83.5 |       300 |   14.2857 |   85.7143 |
|    83.6 |       300 |   14.2857 |   85.7143 |
|    83.7 |       300 |   14.2857 |   85.7143 |
|    83.8 |       300 |   14.2857 |   85.7143 |
|    83.9 |       300 |   14.2857 |   85.7143 |
|      84 |       300 |   14.2857 |   85.7143 |
|    84.1 |       300 |   14.2857 |   85.7143 |
|    84.2 |       300 |   14.2857 |   85.7143 |
|    84.3 |       300 |   14.2857 |   85.7143 |
|    84.4 |       300 |   14.2857 |   85.7143 |
|    84.5 |       300 |   14.2857 |   85.7143 |
|    84.6 |       300 |   14.2857 |   85.7143 |
|    84.7 |       300 |   14.2857 |   85.7143 |
|    84.8 |       300 |   14.2857 |   85.7143 |
|    84.9 |       300 |   14.2857 |   85.7143 |
|      85 |       300 |   14.2857 |   85.7143 |
|    85.1 |       300 |   14.2857 |   85.7143 |
|    85.2 |       300 |   14.2857 |   85.7143 |
|    85.3 |       300 |   14.2857 |   85.7143 |
|    85.4 |       300 |   14.2857 |   85.7143 |
|    85.5 |       300 |   14.2857 |   85.7143 |
|    85.6 |       300 |   14.2857 |   85.7143 |
|    85.7 |       300 |   14.2857 |   85.7143 |
|    85.8 |       300 |   14.2857 |   85.7143 |
|    85.9 |       300 |   14.2857 |   85.7143 |
|      86 |       300 |   14.2857 |   85.7143 |
|    86.1 |       300 |   14.2857 |   85.7143 |
|    86.2 |       300 |   14.2857 |   85.7143 |
|    86.3 |       300 |   14.2857 |   85.7143 |
|    86.4 |       300 |   14.2857 |   85.7143 |
|    86.5 |       300 |   14.2857 |   85.7143 |
|    86.6 |       300 |   14.2857 |   85.7143 |
|    86.7 |       300 |   14.2857 |   85.7143 |
|    86.8 |       300 |   14.2857 |   85.7143 |
|    86.9 |       300 |   14.2857 |   85.7143 |
|      87 |       300 |   14.2857 |   85.7143 |
|    87.1 |       300 |   14.2857 |   85.7143 |
|    87.2 |       300 |   14.2857 |   85.7143 |
|    87.3 |       300 |   14.2857 |   85.7143 |
|    87.4 |       300 |   14.2857 |   85.7143 |
|    87.5 |       300 |   14.2857 |   85.7143 |
|    87.6 |       300 |   14.2857 |   85.7143 |
|    87.7 |       300 |   14.2857 |   85.7143 |
|    87.8 |       300 |   14.2857 |   85.7143 |
|    87.9 |       300 |   14.2857 |   85.7143 |
|      88 |       300 |   14.2857 |   85.7143 |
|    88.1 |       300 |   14.2857 |   85.7143 |
|    88.2 |       300 |   14.2857 |   85.7143 |
|    88.3 |       300 |   14.2857 |   85.7143 |
|    88.4 |       300 |   14.2857 |   85.7143 |
|    88.5 |       300 |   14.2857 |   85.7143 |
|    88.6 |       300 |   14.2857 |   85.7143 |
|    88.7 |       300 |   14.2857 |   85.7143 |
|    88.8 |       300 |   14.2857 |   85.7143 |
|    88.9 |       300 |   14.2857 |   85.7143 |
|      89 |       300 |   14.2857 |   85.7143 |
|    89.1 |       300 |   14.2857 |   85.7143 |
|    89.2 |       300 |   14.2857 |   85.7143 |
|    89.3 |       300 |   14.2857 |   85.7143 |
|    89.4 |       300 |   14.2857 |   85.7143 |
|    89.5 |       300 |   14.2857 |   85.7143 |
|    89.6 |       300 |   14.2857 |   85.7143 |
|    89.7 |       300 |   14.2857 |   85.7143 |
|    89.8 |       300 |   14.2857 |   85.7143 |
|    89.9 |       300 |   14.2857 |   85.7143 |
|      90 |       300 |   14.2857 |   85.7143 |
|    90.1 |       300 |   14.2857 |   85.7143 |
|    90.2 |       300 |   14.2857 |   85.7143 |
|    90.3 |       300 |   14.2857 |   85.7143 |
|    90.4 |       300 |   14.2857 |   85.7143 |
|    90.5 |       300 |   14.2857 |   85.7143 |
|    90.6 |       300 |   14.2857 |   85.7143 |
|    90.7 |       300 |   14.2857 |   85.7143 |
|    90.8 |       300 |   14.2857 |   85.7143 |
|    90.9 |       300 |   14.2857 |   85.7143 |
|      91 |       300 |   14.2857 |   85.7143 |
|    91.1 |       300 |   14.2857 |   85.7143 |
|    91.2 |       300 |   14.2857 |   85.7143 |
|    91.3 |       300 |   14.2857 |   85.7143 |
|    91.4 |       300 |   14.2857 |   85.7143 |
|    91.5 |       300 |   14.2857 |   85.7143 |
|    91.6 |       300 |   14.2857 |   85.7143 |
|    91.7 |       300 |   14.2857 |   85.7143 |
|    91.8 |       300 |   14.2857 |   85.7143 |
|    91.9 |       300 |   14.2857 |   85.7143 |
|      92 |       300 |   14.2857 |   85.7143 |
|    92.1 |       300 |   14.2857 |   85.7143 |
|    92.2 |       300 |   14.2857 |   85.7143 |
|    92.3 |       300 |   14.2857 |   85.7143 |
|    92.4 |       300 |   14.2857 |   85.7143 |
|    92.5 |       300 |   14.2857 |   85.7143 |
|    92.6 |       300 |   14.2857 |   85.7143 |
|    92.7 |       300 |   14.2857 |   85.7143 |
|    92.8 |       300 |   14.2857 |   85.7143 |
|    92.9 |       300 |   14.2857 |   85.7143 |
|      93 |       300 |   14.2857 |   85.7143 |
|    93.1 |       300 |   14.2857 |   85.7143 |
|    93.2 |       300 |   14.2857 |   85.7143 |
|    93.3 |       300 |   14.2857 |   85.7143 |
|    93.4 |       300 |   14.2857 |   85.7143 |
|    93.5 |       300 |   14.2857 |   85.7143 |
|    93.6 |       300 |   14.2857 |   85.7143 |
|    93.7 |       300 |   14.2857 |   85.7143 |
|    93.8 |       300 |   14.2857 |   85.7143 |
|    93.9 |       300 |   14.2857 |   85.7143 |
|      94 |       300 |   14.2857 |   85.7143 |
|    94.1 |       300 |   14.2857 |   85.7143 |
|    94.2 |       300 |   14.2857 |   85.7143 |
|    94.3 |       300 |   14.2857 |   85.7143 |
|    94.4 |       300 |   14.2857 |   85.7143 |
|    94.5 |       300 |   14.2857 |   85.7143 |
|    94.6 |       300 |   14.2857 |   85.7143 |
|    94.7 |       300 |   14.2857 |   85.7143 |
|    94.8 |       300 |   14.2857 |   85.7143 |
|    94.9 |       300 |   14.2857 |   85.7143 |
|      95 |       300 |   14.2857 |   85.7143 |
|    95.1 |       300 |   14.2857 |   85.7143 |
|    95.2 |       300 |   14.2857 |   85.7143 |
|    95.3 |       300 |   14.2857 |   85.7143 |
|    95.4 |       300 |   14.2857 |   85.7143 |
|    95.5 |       300 |   14.2857 |   85.7143 |
|    95.6 |       300 |   14.2857 |   85.7143 |
|    95.7 |       300 |   14.2857 |   85.7143 |
|    95.8 |       300 |   14.2857 |   85.7143 |
|    95.9 |       300 |   14.2857 |   85.7143 |
|      96 |       300 |   14.2857 |   85.7143 |
|    96.1 |       300 |   14.2857 |   85.7143 |
|    96.2 |       300 |   14.2857 |   85.7143 |
