|       t |         S |         I |         R |
|    85.9 |   559.112 |         0 |         0 |
|      86 |   559.257 |         0 |         0 |
|    86.1 |   559.401 |         0 |         0 |
|    86.2 |   559.546 |         0 |         0 |
|    86.3 |    559.69 |         0 |         0 |
|    86.4 |   559.834 |         0 |         0 |
|    86.5 |   559.978 |         0 |         0 |
|    86.6 |   560.122 |         0 |         0 |
|    86.7 |   560.266 |         0 |         0 |
|    86.8 |    560.41 |         0 |         0 |
|    86.9 |   560.554 |         0 |         0 |
|      87 |   560.697 |         0 |         0 |
|    87.1 |   560.841 |         0 |         0 |
|    87.2 |   560.984 |         0 |         0 |
|    87.3 |   561.128 |         0 |         0 |
|    87.4 |   561.271 |         0 |         0 |
|    87.5 |   561.414 |         0 |         0 |
|    87.6 |   561.557 |         0 |         0 |
|    87.7 |   561.701 |         0 |         0 |
|    87.8 |   561.844 |         0 |         0 |
|    87.9 |   561.986 |         0 |         0 |
|      88 |   562.129 |         0 |         0 |
|    88.1 |   562.272 |         0 |         0 |
|    88.2 |   562.415 |         0 |         0 |
|    88.3 |   562.557 |         0 |         0 |
|    88.4 |     562.7 |         0 |         0 |
|    88.5 |   562.842 |         0 |         0 |
|    88.6 |   562.984 |         0 |         0 |
|    88.7 |   563.126 |         0 |         0 |
|    88.8 |   563.269 |         0 |         0 |
|    88.9 |   563.411 |         0 |         0 |
|      89 |   563.553 |         0 |         0 |
|    89.1 |   563.694 |         0 |         0 |
|    89.2 |   563.836 |         0 |         0 |
|    89.3 |   563.978 |         0 |         0 |
|    89.4 |    564.12 |         0 |         0 |
|    89.5 |   564.261 |         0 |         0 |
|    89.6 |   564.403 |         0 |         0 |
|    89.7 |   564.544 |         0 |         0 |
