A
t S I R
1.1999999999999997 64.1 178.1 157.8
1.2025000000000001 63.7 177.9 158.4
1.205 63.4 178.0 158.6
1.2074999999999998 63.0 177.8 159.2
1.2100000000000002 63.0 177.5 159.5
1.2125000000000001 63.0 177.2 159.8
1.215 62.6 177.1 160.3
1.2174999999999998 62.4 177.1 160.5
1.2200000000000002 62.2 176.8 161.0
1.2225 62.2 176.6 161.2
1.2249999999999999 61.8 176.7 161.5
1.2274999999999998 62.0 176.3 161.7
1.2300000000000002 61.8 176.3 161.9
1.2325 61.4 176.6 162.0
1.2349999999999999 61.1 176.5 162.4
1.2375000000000003 60.9 176.5 162.6
1.24 60.9 176.1 163.0
1.2425 60.9 176.0 163.1
1.2450000000000003 60.8 175.9 163.3
1.2475000000000003 60.9 175.8 163.3
1.25 60.7 175.7 163.6
1.2524999999999997 60.5 175.6 163.9
1.2549999999999997 60.8 175.3 163.9
1.2575 60.7 175.2 164.1
1.26 60.6 175.1 164.3
1.2624999999999997 60.5 175.1 164.4
1.2650000000000001 60.4 174.6 165.0
1.2675 60.3 174.4 165.3
1.2699999999999998 60.0 174.4 165.6
1.2725000000000002 60.0 174.3 165.7
1.2750000000000001 59.7 174.4 165.9
1.2775 59.4 174.4 166.2
1.2799999999999998 59.6 174.1 166.3
1.2825000000000002 59.7 173.5 166.8
1.285 59.8 173.2 167.0
1.2874999999999999 59.5 172.9 167.6
1.2899999999999998 59.4 172.7 167.9
1.2925000000000002 59.4 172.6 168.0
1.295 59.3 172.5 168.2
1.2974999999999999 59.1 172.5 168.4
1.3000000000000003 59.2 172.3 168.5
1.3025 59.3 172.0 168.7
1.305 59.3 172.1 168.6
1.3075000000000003 59.5 171.9 168.6
1.3100000000000003 59.4 171.6 169.0
1.3125 59.3 171.6 169.1
1.3149999999999997 59.4 171.5 169.1
1.3174999999999997 59.8 170.9 169.3
1.32 59.8 170.6 169.6
1.3225 59.8 170.2 170.0
1.3249999999999997 59.7 169.9 170.4
1.3275000000000001 59.6 169.9 170.5
1.33 59.6 169.7 170.7
1.3324999999999998 59.1 169.7 171.2
1.3350000000000002 58.8 169.5 171.7
1.3375000000000001 58.7 169.3 172.0
1.34 58.5 169.2 172.3
1.3424999999999998 58.6 168.9 172.5
1.3450000000000002 58.5 168.5 173.0
1.3475 58.8 168.3 172.9
1.3499999999999999 58.8 167.8 173.4
1.3524999999999998 58.9 167.8 173.3
1.3550000000000002 59.1 167.4 173.5
1.3575 59.3 167.2 173.5
1.3599999999999999 59.4 166.8 173.8
1.3625000000000003 59.4 166.5 174.1
1.365 59.6 166.3 174.1
1.3675 59.4 166.2 174.4
1.3700000000000003 59.3 166.0 174.7
1.3725000000000003 59.0 165.9 175.1
1.375 59.1 166.0 174.9
1.3774999999999997 58.9 165.9 175.2
1.3799999999999997 59.1 165.6 175.3
1.3825 59.3 165.6 175.1
1.385 59.4 165.3 175.3
1.3874999999999997 59.6 164.9 175.5
1.3900000000000001 59.6 164.7 175.7
1.3925 59.6 164.4 176.0
1.3949999999999998 59.5 164.2 176.3
1.3975000000000002 59.5 164.1 176.4
1.4000000000000001 59.5 163.9 176.6
1.4025 59.6 163.8 176.6
1.4049999999999998 59.7 163.2 177.1
1.4075000000000002 59.5 163.4 177.1
1.41 59.4 163.4 177.2
1.4124999999999999 59.6 163.2 177.2
1.4149999999999998 59.4 163.1 177.5
1.4175000000000002 59.1 163.2 177.7
1.42 58.7 163.4 177.9
1.4224999999999999 58.8 163.1 178.1
1.4250000000000003 58.6 163.0 178.4
1.4275 58.8 162.9 178.3
1.43 58.6 163.1 178.3
1.4325000000000003 58.4 162.9 178.7
1.4350000000000003 58.4 162.7 178.9
1.4375 58.4 162.8 178.8
1.4399999999999997 58.4 162.6 179.0
1.4424999999999997 58.2 162.5 179.3
1.445 58.3 162.3 179.4
1.4475 58.3 162.3 179.4
1.4499999999999997 58.2 162.2 179.6
1.4525000000000001 58.2 161.6 180.2
1.455 58.0 161.4 180.6
1.4574999999999998 57.9 161.5 180.6
1.4600000000000002 57.7 161.7 180.6
1.4625000000000001 58.2 161.3 180.5
1.465 58.4 161.1 180.5
1.4674999999999998 58.2 161.3 180.5
1.4700000000000002 58.2 161.5 180.3
1.4725 57.8 161.9 180.3
1.4749999999999999 58.0 161.5 180.5
1.4774999999999998 58.0 161.6 180.4
1.4800000000000002 58.0 161.4 180.6
1.4825 58.0 161.2 180.8
1.4849999999999999 58.0 161.0 181.0
1.4875000000000003 57.9 160.9 181.2
1.49 58.3 160.5 181.2
1.4925 58.5 160.3 181.2
1.4950000000000003 58.4 160.2 181.4
1.4975000000000003 58.7 159.7 181.6
1.5 58.4 159.5 182.1
1.5024999999999997 58.3 159.4 182.3
1.5049999999999997 58.4 158.7 182.9
1.5075 58.9 158.5 182.6
1.51 59.0 159.0 182.0
1.5124999999999997 59.2 158.5 182.3
1.5150000000000001 59.2 158.0 182.8
1.5175 59.1 158.0 182.9
1.5199999999999998 59.3 157.8 182.9
1.5225000000000002 59.4 157.6 183.0
1.5250000000000001 59.3 157.2 183.5
1.5275 59.1 157.1 183.8
1.5299999999999998 59.2 157.0 183.8
1.5325000000000002 59.8 156.7 183.5
1.535 59.5 156.7 183.8
1.5374999999999999 59.9 156.2 183.9
1.5399999999999998 60.1 156.0 183.9
1.5425000000000002 60.3 155.8 183.9
1.545 60.2 155.7 184.1
1.5474999999999999 60.0 155.8 184.2
1.5500000000000003 60.0 155.3 184.7
1.5525 60.2 154.9 184.9
1.555 60.2 154.7 185.1
1.5575000000000003 60.2 154.5 185.3
1.5600000000000003 60.4 154.1 185.5
1.5625 60.3 153.8 185.9
1.5649999999999997 60.4 153.7 185.9
1.5674999999999997 60.6 153.3 186.1
1.57 60.7 152.9 186.4
1.5725 60.7 152.6 186.7
1.5749999999999997 60.6 152.3 187.1
1.5775000000000001 60.7 152.1 187.2
1.58 60.8 151.8 187.4
1.5824999999999998 60.9 151.5 187.6
1.5850000000000002 60.7 151.3 188.0
1.5875000000000001 60.7 151.2 188.1
1.59 60.8 150.9 188.3
1.5924999999999998 60.5 150.6 188.9
1.5950000000000002 60.3 150.5 189.2
1.5975 60.3 150.1 189.6
1.5999999999999999 60.5 149.8 189.7
1.6024999999999996 60.6 149.5 189.9
1.605 60.7 148.9 190.4
1.6075 60.4 148.8 190.8
1.6099999999999999 60.5 148.7 190.8
1.6125000000000003 60.5 148.6 190.9
1.6149999999999998 60.3 148.4 191.3
1.6175000000000002 59.9 148.8 191.3
1.6200000000000006 59.6 149.0 191.4
1.6225 59.3 148.9 191.8
1.625 59.0 149.2 191.8
1.6275 59.0 148.8 192.2
1.6299999999999994 59.1 148.6 192.3
1.6324999999999998 59.1 148.2 192.7
1.6350000000000002 59.1 148.1 192.8
1.6374999999999997 59.0 147.9 193.1
1.6400000000000001 59.0 147.8 193.2
1.6425 59.0 147.4 193.6
1.645 58.9 147.1 194.0
1.6475000000000004 58.9 147.2 193.9
1.65 58.8 147.5 193.7
1.6525000000000003 59.2 147.2 193.6
1.6549999999999998 59.3 146.8 193.9
1.6575000000000002 59.6 146.6 193.8
1.6599999999999997 59.6 146.5 193.9
1.6625 59.9 145.9 194.2
1.6649999999999996 60.1 145.9 194.0
1.6675 59.8 146.1 194.1
1.67 59.5 146.3 194.2
1.6724999999999999 59.4 146.6 194.0
1.6750000000000003 59.4 146.2 194.4
1.6774999999999998 59.8 145.8 194.4
1.6800000000000002 60.0 145.5 194.5
1.6825000000000006 59.8 145.6 194.6
1.685 59.9 145.4 194.7
1.6875 60.1 145.4 194.5
1.69 60.3 145.2 194.5
1.6924999999999994 60.4 144.8 194.8
1.6949999999999998 60.4 144.8 194.8
1.6975000000000002 60.5 144.5 195.0
1.6999999999999997 60.6 144.4 195.0
1.7025000000000001 60.6 144.0 195.4
1.705 60.6 143.8 195.6
1.7075 60.9 143.5 195.6
1.7100000000000004 61.6 143.0 195.4
1.7125 61.3 142.9 195.8
1.7150000000000003 61.5 142.8 195.7
1.7174999999999998 61.7 142.4 195.9
1.7200000000000002 61.6 142.4 196.0
1.7224999999999997 61.8 142.3 195.9
1.725 61.9 142.2 195.9
1.7274999999999996 62.1 141.9 196.0
1.73 62.3 141.9 195.8
1.7325 62.3 142.1 195.6
1.7349999999999999 62.4 142.2 195.4
1.7375000000000003 62.3 142.3 195.4
1.7399999999999998 62.4 142.1 195.5
1.7425000000000002 62.5 142.1 195.4
1.7450000000000006 62.7 142.2 195.1
1.7475 62.9 142.0 195.1
1.75 62.9 141.7 195.4
1.7525 63.0 141.5 195.5
1.7549999999999994 62.8 141.4 195.8
1.7574999999999998 63.1 141.3 195.6
1.7600000000000002 63.5 141.0 195.5
1.7624999999999997 63.8 140.6 195.6
1.7650000000000001 63.8 140.8 195.4
1.7675 63.7 140.7 195.6
1.77 63.9 140.6 195.5
1.7725000000000004 63.9 140.2 195.9
1.775 63.9 140.2 195.9
1.7775000000000003 63.8 140.2 196.0
1.78 63.8 140.3 195.9
1.7825 63.8 140.0 196.2
1.7849999999999997 63.5 140.2 196.3
1.7875 63.5 140.3 196.2
1.7899999999999996 63.2 140.2 196.6
